@tick,cpu#15,cpu#14,cpu#13,cpu#12,cpu#11,cpu#10,cpu#2,cpu#1,cpu#0,cpu#9,cpu#8,cpu#7,cpu#6,cpu#5,cpu#4,cpu#3
353,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
354,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
355,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
356,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
357,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
358,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
359,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
360,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
361,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
362,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
363,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
364,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
365,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
366,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
367,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
368,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
369,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
370,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
371,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
372,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
373,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
374,25.0,6.2,3.1936127744510974,3.1936127744510974,6.024096385542169,18.637274549098194,68.6626746506986,12.4,12.424849699398797,9.690721649484537,9.218436873747494,9.4,12.4,9.580838323353294,34.2685370741483,6.2
375,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
376,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
377,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
378,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
379,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
380,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
381,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
382,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
383,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
384,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
385,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
386,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
387,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
388,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
389,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
390,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
391,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
392,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
393,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
394,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
395,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
396,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
397,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
398,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
399,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
400,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
401,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
402,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
403,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
404,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
405,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
406,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
407,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
408,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
409,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
410,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
411,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
412,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
413,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
414,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
415,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
416,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
417,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
418,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
419,40.6,0.0,0.0,3.10077519379845,18.3752417794971,9.4,45.43689320388349,9.580838323353294,18.217054263565892,5.83804143126177,18.8,6.2,12.424849699398797,9.2,12.209302325581394,6.4
420,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
421,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
422,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
423,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
424,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
425,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
426,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
427,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
428,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
429,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
430,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
431,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
432,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
433,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
434,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
435,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
436,24.224806201550386,6.2015503875969,2.912621359223301,6.212424849699398,9.218436873747494,18.217054263565892,75.0499001996008,6.019417475728155,12.4,9.4,15.28046421663443,3.10077519379845,9.108527131782946,3.10077519379845,31.2,6.007751937984496
